title,budget,vote_count,revenue
Moby Dick,4500000.0,90.0,10400000.0
Fist of Fury,100000.0,164.0,0.0
The Big Boss,100000.0,148.0,0.0
The Last Dragon,10000000.0,71.0,25754284.0
Outland,16000000.0,153.0,17374595.0
The Way of the Dragon,130000.0,235.0,85000000.0
Final Fantasy: The Spirits Within,137000000.0,441.0,85131830.0
Legally Blonde,18000000.0,908.0,141774679.0
The Score,68000000.0,436.0,71069884.0
Made,5000000.0,55.0,5476060.0
Above the Law,7500000.0,140.0,18869631.0
The Adventures of Baron Munchausen,46630000.0,185.0,8083123.0
Apartment Zero,4000000.0,12.0,670774.0
Bad Dreams,4000000.0,31.0,9797098.0
Biloxi Blues,20000000.0,72.0,51684798.0
The Blob,19000000.0,187.0,8247943.0
The Boost,8000000.0,12.0,784990.0
Camille Claudel 1915,3512454.0,20.0,115860.0
Cocktail,20000000.0,330.0,171504781.0
Colors,6000000.0,100.0,46616067.0
Coming to America,39000000.0,944.0,288752301.0
Critters,2000000.0,221.0,13167232.0
Critters 2,4500000.0,91.0,3813293.0
Dead Heat,5000000.0,41.0,0.0
The Dead Pool,20000000.0,227.0,0.0
Ernest Saves Christmas,6000000.0,47.0,28202109.0
Frantic,20000000.0,232.0,17637950.0
Gorillas in the Mist,22000000.0,136.0,0.0
The Great Outdoors,24000000.0,155.0,43455230.0
Hot to Trot,9000000.0,17.0,6436211.0
The Lair of the White Worm,2500000.0,59.0,1189315.0
The Land Before Time,12300000.0,660.0,84460846.0
License to Drive,8000000.0,100.0,22433275.0
Moon Over Parador,20000000.0,17.0,0.0
My Stepmother is an Alien,20000000.0,132.0,13854000.0
Off Limits,12000000.0,16.0,7242035.0
Permanent Record,8000000.0,9.0,1893139.0
Red Heat,29000000.0,360.0,34994648.0
Return of the Living Dead Part II,6200000.0,95.0,9205924.0
The Return of the Living Dead,4000000.0,270.0,14237000.0
The Man from Snowy River,3500000.0,38.0,20659423.0
The Serpent and the Rainbow,7000000.0,120.0,19595031.0
Sunset,16000000.0,15.0,4594452.0
They Live,4000000.0,562.0,13008928.0
Track 29,5000000.0,6.0,0.0
Twins,15000000.0,566.0,216614388.0
Always,31000000.0,136.0,74134790.0
American Ninja,1000000.0,71.0,10499694.0
The Big Picture,5000000.0,24.0,117463.0
Bill & Ted's Excellent Adventure,10000000.0,464.0,40485039.0
Black Rain,30000000.0,250.0,45892212.0
Casualties of War,22500000.0,203.0,18671317.0
Cyborg,500000.0,154.0,10166459.0
Dad,19000000.0,20.0,19738015.0
Earth Girls Are Easy,10000000.0,110.0,3916303.0
Farewell to the King,16000000.0,23.0,2420917.0
Harlem Nights,30000000.0,85.0,60864870.0
In Country,18.0,13.0,0.0
Johnny Handsome,20000000.0,49.0,7237794.0
K-9,17000000.0,209.0,78247647.0
Kickboxer,1500000.0,257.0,14697005.0
Leviathan,25000000.0,125.0,15704614.0
Little Monsters,7000000.0,53.0,793775.0
Lock Up,24000000.0,208.0,22099847.0
Look Who's Talking,7500000.0,546.0,296000000.0
Major League,11000000.0,222.0,49797148.0
Meet the Feebles,750000.0,68.0,0.0
Miracle Mile,3000000.0,50.0,1145404.0
New York Stories,15000000.0,65.0,0.0
Next of Kin,12000000.0,53.0,15942628.0
No Holds Barred,8000000.0,20.0,16093651.0
The Punisher,9000000.0,109.0,0.0
Red Scorpion,16000000.0,50.0,4192440.0
Jurassic Park III,93000000.0,2109.0,368780809.0
Brother,12000000.0,107.0,15250000.0
Ghost World,7000000.0,433.0,0.0
Planet of the Apes,100000000.0,1270.0,362211740.0
Cure,20000.0,63.0,99000.0
Jackpot,400000.0,1.0,43719.0
Wet Hot American Summer,5000000.0,271.0,295206.0
Road House,15000000.0,259.0,30050028.0
Santa Sangre,787000.0,73.0,0.0
Sea of Love,19000000.0,144.0,110879513.0
"See No Evil, Hear No Evil",18000000.0,220.0,46908987.0
Shocker,5000000.0,89.0,16554699.0
Tango & Cash,55000000.0,468.0,63408614.0
Three Fugitives,15000000.0,49.0,40590000.0
UHF,5000000.0,90.0,0.0
Uncle Buck,15000000.0,338.0,79258538.0
Vampire's Kiss,2000000.0,75.0,725131.0
Warlock,7000000.0,98.0,0.0
The Wizard,6000000.0,83.0,14278900.0
The Cat o' Nine Tails,1000000.0,52.0,0.0
The Cotton Club,58000000.0,71.0,25928721.0
The Hotel New Hampshire,7500000.0,26.0,0.0
Basket Case,35000.0,75.0,0.0
Original Sin,42000000.0,200.0,35402320.0
The Princess Diaries,37000000.0,1063.0,165335153.0
Rush Hour 2,90000000.0,1078.0,347325802.0
Paint Your Wagon,20000000.0,65.0,31678778.0
Altered States,15000000.0,169.0,19853892.0
American Pie 2,30000000.0,1375.0,287553595.0
Osmosis Jones,75000000.0,237.0,13596911.0
American Outlaws,35000000.0,56.0,13678913.0
The Deep End,3000000.0,35.0,0.0
On the Edge,7000000.0,13.0,0.0
Session 9,1500000.0,255.0,373967.0
Captain Corelli's Mandolin,57000000.0,146.0,62112895.0
Rat Race,48000000.0,531.0,85498534.0
Jay and Silent Bob Strike Back,22000000.0,491.0,33788161.0
Ghosts of Mars,28000000.0,299.0,14010832.0
Summer Catch,34000000.0,63.0,19693891.0
Jeepers Creepers,10000000.0,731.0,59217789.0
Speedway Junky,1000000.0,7.0,0.0
Maniac,350000.0,77.0,0.0
Vamp,1900000.0,39.0,4790926.0
The Musketeer,40000000.0,56.0,27053815.0
Rock Star,57000000.0,194.0,16991902.0
Two Can Play That Game,6000000.0,17.0,0.0
L.I.E.,700000.0,31.0,1667192.0
The Glass House,30000000.0,203.0,23619609.0
Hardball,32000000.0,126.0,40222729.0
Big Trouble,40000000.0,82.0,8493890.0
Glitter,22000000.0,38.0,5271666.0
Training Day,45000000.0,1665.0,104876233.0
Sidewalks of New York,1000000.0,16.0,2402459.0
Opera,8000000.0,79.0,0.0
"It's a Mad, Mad, Mad, Mad World",9400000.0,142.0,60000000.0
Play Misty for Me,725000.0,102.0,10600000.0
Pocketful of Miracles,2900000.0,25.0,5000000.0
I Never Promised You a Rose Garden,3000000.0,4.0,0.0
SpaceCamp,18000000.0,60.0,9697739.0
Don't Say a Word,50000000.0,223.0,100020092.0
Hearts in Atlantis,31000000.0,132.0,24185781.0
Zoolander,28000000.0,1363.0,60780981.0
Joy Ride,23000000.0,328.0,36642838.0
Max Keeble's Big Move,12000000.0,33.0,17292381.0
Serendipity,28000000.0,529.0,77516304.0
The Big Red One,4500000.0,83.0,7206220.0
The Boogey Man,300000.0,29.0,0.0
Coal Miner's Daughter,15000000.0,67.0,67182787.0
The Learning Curve,1000000.0,2.0,0.0
Bandits,75000000.0,307.0,67631903.0
Corky Romano,11000000.0,54.0,23978402.0
Mulholland Drive,15000000.0,1517.0,20117339.0
Bones,10000000.0,36.0,7316658.0
Dirty Harry,4000000.0,630.0,35976000.0
Fiddler on the Roof,9000000.0,136.0,83304330.0
Female Trouble,25000.0,38.0,0.0
From Hell,35000000.0,758.0,74558115.0
The Last Castle,72000000.0,290.0,27642707.0
Riding in Cars with Boys,48000000.0,108.0,35743308.0
K-PAX,48000000.0,710.0,50315140.0
Donnie Darko,6000000.0,3574.0,1270522.0
Life as a House,18000000.0,122.0,0.0
Domestic Disturbance,75000000.0,115.0,54249294.0
"Monsters, Inc.",115000000.0,6150.0,562816256.0
The One,49000000.0,445.0,72700000.0
Tape,100000.0,63.0,490475.0
Heist,35000000.0,138.0,0.0
Shallow Hal,40000000.0,764.0,141069860.0
The Wash,7000000.0,26.0,10229331.0
Harry Potter and the Philosopher's Stone,125000000.0,7188.0,976475550.0
Novocaine,6000000.0,44.0,2025238.0
Out Cold,24000000.0,53.0,14782676.0
Spy Game,92000000.0,592.0,143049560.0
The Devil's Backbone,4500000.0,277.0,6459020.0
In the Bedroom,1700000.0,90.0,0.0
Le Petit Soldat,180000.0,24.0,0.0
Funny Girl,14000000.0,90.0,52223306.0
MacArthur,9000000.0,24.0,0.0
Subway,2000000.0,89.0,390659.0
Little Women,424.0,28.0,0.0
The Last Wave,810000.0,38.0,1258000.0
Don't Go in the House,250000.0,30.0,0.0
Dressed to Kill,6500000.0,159.0,31899000.0
Flash Gordon,35000000.0,237.0,27107960.0
The Enforcer,9000000.0,232.0,46236000.0
The Gauntlet,5500000.0,121.0,26414658.0
Lone Wolf McQuade,5000000.0,67.0,12232628.0
The Sicilian,16500000.0,22.0,0.0
Sudden Impact,22000000.0,210.0,67642693.0
Behind Enemy Lines,40000000.0,464.0,91753202.0
Ocean's Eleven,85000000.0,3857.0,450717150.0
The Incredible Shrinking Man,750000.0,91.0,0.0
No Man's Land,1012153.0,104.0,0.0
Amélie,10000000.0,3403.0,173921954.0
Not Another Teen Movie,16000000.0,444.0,66468332.0
Vanilla Sky,68000000.0,1100.0,203388341.0
The Royal Tenenbaums,21000000.0,1317.0,71441250.0
Sheena,25000000.0,22.0,5778353.0
Silent Rage,4500000.0,22.0,10500000.0
Spacehunter: Adventures in the Forbidden Zone,15000000.0,37.0,16500000.0
How High,12000000.0,230.0,31155435.0
Jimmy Neutron: Boy Genius,25000000.0,235.0,80936232.0
Joe Somebody,38000000.0,40.0,0.0
The Lord of the Rings: The Fellowship of the Ring,93000000.0,8892.0,871368364.0
The Majestic,72000000.0,193.0,37317558.0
A Beautiful Mind,60000000.0,3087.0,313542341.0
Fritz the Cat,850000.0,52.0,0.0
The Party,1500000.0,160.0,0.0
Witness for the Prosecution,3000000.0,278.0,9000000.0
Ali,107000000.0,457.0,87713825.0
Black Hawk Down,92000000.0,1832.0,172989651.0
Yentl,12000000.0,51.0,30400000.0
Gosford Park,19800000.0,256.0,87754044.0
I Am Sam,22000000.0,542.0,92542418.0
Monster's Ball,4000000.0,254.0,44909486.0
Silent Trigger,15000000.0,22.0,76382.0
Brotherhood of the Wolf,29000000.0,404.0,70752904.0
Another 48 Hrs.,38000000.0,205.0,153518974.0
The Russia House,22997992.0,54.0,0.0
Dragonslayer,18000000.0,69.0,14110013.0
Conan the Destroyer,18000000.0,391.0,100000000.0
Fire and Ice,1200000.0,37.0,760883.0
Galaxina,5500000.0,16.0,4865000.0
Impostor,40000000.0,136.0,0.0
Snow Dogs,33000000.0,190.0,0.0
48 Hrs.,12000000.0,364.0,78868508.0
Brainstorm,15000000.0,65.0,10219460.0
Dragon: The Bruce Lee Story,14000000.0,156.0,63513743.0
M*A*S*H,3500000.0,238.0,81600000.0
One-Eyed Jacks,6000000.0,45.0,4300000.0
The Count of Monte Cristo,35000000.0,463.0,75395048.0
The Mothman Prophecies,32000000.0,307.0,55157539.0
A Walk to Remember,11000000.0,1057.0,41227069.0
American Adobo,344.0,3.0,4.0
Metropolis,14500000.0,99.0,95789342.0
Waydowntown,555000.0,5.0,0.0
The Adventures of Huck Finn,6500000.0,43.0,0.0
Cousins,13000000.0,14.0,22030000.0
Slackers,14000000.0,60.0,6413915.0
Birthday Girl,13000000.0,104.0,0.0
Rare Birds,5000000.0,7.0,0.0
Caged Heat,180000.0,9.0,0.0
Carmen Jones,750000.0,14.0,0.0
Honky Tonk Freeway,24000000.0,0.0,939423.0
Big Fat Liar,15000000.0,202.0,52970014.0
Collateral Damage,85000000.0,431.0,78382433.0
Baby's Day Out,50000000.0,281.0,16671505.0
The Man Who Loved Women,19000000.0,9.0,11000000.0
Don't Look Now,1500000.0,197.0,0.0
Crossroads,12000000.0,161.0,61141030.0
Hart's War,70000000.0,246.0,32287044.0
John Q,36000000.0,604.0,102244770.0
Return to Never Land,20000000.0,304.0,109862682.0
Super Troopers,3000000.0,367.0,18492362.0
The Good Son,17000000.0,202.0,44456478.0
The Bad and the Beautiful,1558000.0,43.0,0.0
Used Cars,8000000.0,71.0,11715321.0
Dragonfly,60000000.0,209.0,52322400.0
Queen of the Damned,35000000.0,247.0,45479110.0
The Bad News Bears,35000000.0,100.0,35323292.0
Under the Skin,1000000.0,7.0,0.0
40 Days and 40 Nights,17000000.0,306.0,0.0
We Were Soldiers,75000000.0,531.0,114660784.0
The Church,3500000.0,36.0,0.0
Intersection,45000000.0,40.0,21355893.0
StageFright: Aquarius,1000000.0,39.0,0.0
A Troll in Central Park,23000000.0,40.0,71368.0
Scarlet Street,1202007.0,70.0,2948386.0
All About the Benjamins,14000000.0,52.0,25482931.0
The Time Machine,80000000.0,644.0,123729176.0
Full Frontal,2000000.0,26.0,2506446.0
Heaven's Gate,44000000.0,56.0,3484331.0
Who's Singin' Over There?,120000.0,33.0,0.0
Lion of the Desert,35000000.0,36.0,0.0
The Long Riders,10000000.0,50.0,15795189.0
Motel Hell,3000000.0,55.0,0.0
Ice Age,59000000.0,3954.0,383257136.0
Resident Evil,33000000.0,2100.0,102984862.0
Showtime,85000000.0,286.0,77741732.0
Kissing Jessica Stein,1000000.0,50.0,10013424.0
Y Tu Mamá También,5000000.0,321.0,33616692.0
Split Second,7.0,64.0,5.0
Taps,14000000.0,81.0,35856053.0
Blade II,54000000.0,1556.0,155010032.0
Sorority Boys,12000000.0,47.0,0.0
Clockstoppers,26000000.0,89.0,38793283.0
Death to Smoochy,55000000.0,133.0,0.0
Panic Room,48000000.0,1303.0,196397415.0
The Rookie,20000000.0,112.0,75597042.0
The Piano Teacher,3000000.0,197.0,9801375.0
Boxcar Bertha,600000.0,38.0,0.0
High Crimes,42000000.0,187.0,63781810.0
National Lampoon’s Van Wilder,5000000.0,867.0,38275483.0
Rashomon,250000.0,471.0,96568.0
Changing Lanes,45000000.0,306.0,94935764.0
Frailty,11000000.0,338.0,13110448.0
The Sweetest Thing,43000000.0,286.0,68696770.0
The Cat's Meow,7000000.0,33.0,3646994.0
Human Nature,6000000.0,74.0,705308.0
My Big Fat Greek Wedding,5000000.0,686.0,368744044.0
Bite the Bullet,4000000.0,24.0,0.0
Breakout,1000000.0,16.0,16000000.0
Murder by Numbers,50000000.0,275.0,56714147.0
The Scorpion King,60000000.0,802.0,165333180.0
Nine Queens,1500000.0,156.0,0.0
Jason X,11000000.0,298.0,16951798.0
Life or Something Like It,40000000.0,126.0,16872671.0
Salton Sea,18000000.0,109.0,676698.0
Vulgar,120000.0,16.0,14904.0
Delirious,18000000.0,27.0,5546827.0
Joe,106000.0,9.0,19319254.0
Nomads,2278264.0,20.0,0.0
The Temp,15000000.0,8.0,0.0
Thief of Hearts,9000000.0,16.0,10364904.0
Wild Orchid,7000000.0,50.0,0.0
Hollywood Ending,16000000.0,114.0,0.0
Spider-Man,139000000.0,5398.0,821708551.0
The Giant Spider Invasion,300000.0,11.0,0.0
Rambling Rose,7500000.0,21.0,6266621.0
White Fang,14000000.0,139.0,34793160.0
The New Guy,13000000.0,155.0,0.0
Unfaithful,50000000.0,282.0,119137784.0
My Beautiful Laundrette,860000.0,51.0,2451545.0
About a Boy,27000000.0,627.0,129000000.0
Star Wars: Episode II - Attack of the Clones,120000000.0,4074.0,649398328.0
The Believer,1500000.0,152.0,416925.0
Every Which Way But Loose,5.0,126.0,85.0
Enough,38000000.0,268.0,51801187.0
Insomnia,46000000.0,1181.0,113714830.0
Spirit: Stallion of the Cimarron,80000000.0,870.0,122563539.0
The Sum of All Fears,68000000.0,447.0,193000000.0
Undercover Brother,25000000.0,113.0,41604473.0
Rapid Fire,10000000.0,41.0,14356479.0
Silent Running,1000000.0,179.0,0.0
Bad Company,70000000.0,232.0,65977295.0
Divine Secrets of the Ya-Ya Sisterhood,27000000.0,65.0,0.0
Atanarjuat: The Fast Runner,1934000.0,21.0,3786801.0
The Bourne Identity,60000000.0,3640.0,214034224.0
Scooby-Doo,84000000.0,853.0,275650703.0
Windtalkers,115000000.0,345.0,77628265.0
Dark Blue World,5000000.0,22.0,0.0
Hombre,5860000.0,55.0,12000000.0
The Manhattan Project,18000000.0,26.0,3900000.0
She Wore a Yellow Ribbon,1600000.0,61.0,5400000.0
Juwanna Mann,15600000.0,20.0,0.0
Lilo & Stitch,80000000.0,1371.0,145771527.0
Minority Report,102000000.0,2663.0,358372926.0
Mr. Deeds,50000000.0,660.0,171269535.0
Lovely & Amazing,250000.0,23.0,4186931.0
Mo' Money,17000000.0,31.0,0.0
Like Mike,30000000.0,101.0,0.0
Men in Black II,140000000.0,3188.0,441818803.0
The Powerpuff Girls Movie,10000000.0,49.0,11411644.0
Reign of Fire,60000000.0,684.0,43061982.0
Road to Perdition,80000000.0,1102.0,181001478.0
Perfect,19000000.0,32.0,12918858.0
The Legend of Boggy Creek,100000.0,19.0,22000000.0
Halloween: Resurrection,13000000.0,230.0,37664855.0
K-19: The Widowmaker,100000000.0,273.0,35168966.0
Stuart Little 2,120000000.0,632.0,169956806.0
Austin Powers in Goldmember,63000000.0,997.0,296655431.0
The Country Bears,35000000.0,20.0,0.0
The Kid Stays in the Picture,40000.0,19.0,1434436.0
Happy Times,1900000.0,9.0,240093.0
Tadpole,150000.0,19.0,2891288.0
Top Secret!,9000000.0,241.0,20458340.0
Signs,72000000.0,1624.0,408247917.0
Spy Kids 2: The Island of Lost Dreams,38000000.0,533.0,119723358.0
The Good Girl,8000000.0,183.0,16856124.0
Blood Work,50000000.0,210.0,26199517.0
xXx,70000000.0,1454.0,277448382.0
Martin Lawrence Live: Runteldat,3000000.0,1.0,19184015.0
The Adventures of Pluto Nash,100000000.0,143.0,7103973.0
Blue Crush,25000000.0,164.0,51842679.0
The Isle,50000.0,60.0,21075.0
Possession,25000000.0,54.0,10113733.0
One Hour Photo,12000000.0,444.0,52223306.0
Serving Sara,29000000.0,86.0,16930185.0
Undisputed,20000000.0,141.0,12398628.0
Clash of the Titans,15000000.0,208.0,41092328.0
Hot Shots!,26000000.0,588.0,181096164.0
Camilla,8500000.0,6.0,250993.0
Down and Out in Beverly Hills,14000000.0,67.0,62134225.0
Love Me Tender,1000000.0,21.0,9000000.0
Wolfen,17000000.0,57.0,10626725.0
FearDotCom,40000000.0,106.0,18902015.0
Mad Love,4800000.0,6.0,0.0
City By The Sea,40000000.0,92.0,22433915.0
Swimfan,8500000.0,71.0,34411240.0
The Last House on the Left,90000.0,142.0,0.0
Barbershop,12000000.0,139.0,75781642.0
The Transporter,21000000.0,1724.0,43928932.0
Igby Goes Down,9000000.0,95.0,4777465.0
Captain Ron,24000000.0,90.0,22518097.0
The Hills Have Eyes Part II,700000.0,33.0,0.0
The Hills Have Eyes,230000.0,145.0,25000000.0
Shock Waves,200000.0,29.0,0.0
Spaced Invaders,3000000.0,27.0,15369573.0
Ballistic: Ecks vs. Sever,70000000.0,99.0,19924033.0
The Banger Sisters,10000000.0,64.0,0.0
The Four Feathers,35000000.0,164.0,29882645.0
Trapped,30000000.0,140.0,6916869.0
8 Women,8000000.0,197.0,0.0
Secretary,4000000.0,378.0,9304609.0
Spirited Away,15000000.0,3968.0,274925095.0
Sweet Home Alabama,30000000.0,408.0,180622424.0
Crazy As Hell,1800000.0,4.0,0.0
Moonlight Mile,21000000.0,54.0,10011050.0
Wasabi,15300000.0,288.0,0.0
Red Dragon,78000000.0,1142.0,209196298.0
Heaven,11000000.0,74.0,0.0
Welcome to Collinwood,1200000.0,50.0,0.0
Godzilla's Revenge,150000.0,18.0,0.0
"Godzilla, King of the Monsters!",650000.0,45.0,0.0
Powaqqatsi,2500000.0,37.0,589244.0
Valmont,33000000.0,50.0,1132112.0
Horror of Dracula,226188.0,124.0,0.0
Claire of the Moon,130000.0,6.0,799674.0
Brown Sugar,8000000.0,31.0,27362712.0
Knockaround Guys,15000000.0,99.0,12000000.0
The Rules of Attraction,4000000.0,170.0,0.0
Tuck Everlasting,15000000.0,133.0,19158074.0
Bowling for Columbine,4000000.0,467.0,35564473.0
Punch-Drunk Love,25000000.0,542.0,17000000.0
Swept Away,10000000.0,52.0,598645.0
Abandon,25000000.0,45.0,10719357.0
The 51st State,28.0,173.0,14.0
The Ring,48000000.0,1720.0,249348933.0
Auto Focus,7000000.0,56.0,2062066.0
Naqoyqatsi,3000000.0,37.0,13308.0
Billy Bathgate,48000000.0,59.0,0.0
Grave of the Fireflies,3700000.0,974.0,0.0
Jason Goes to Hell: The Final Friday,3000000.0,197.0,15938065.0
Saturday Night Fever,3500000.0,383.0,237113184.0
Staying Alive,22000000.0,93.0,64892670.0
Terror Train,3500000.0,62.0,0.0
When Time Ran Out...,20000000.0,22.0,3763988.0
Without Warning,150000.0,26.0,0.0
Xanadu,20000000.0,62.0,22471595.0
Absence of Malice,12000000.0,42.0,40716963.0
The Amateur,10000000.0,1.0,6892098.0
Blow Out,18000000.0,243.0,12000000.0
The Burning,1500000.0,90.0,0.0
Dead & Buried,3000000.0,55.0,216166.0
Deadly Blessing,2500000.0,32.0,0.0
Galaxy of Terror,700000.0,43.0,0.0
Gallipoli,3000000.0,111.0,11740000.0
Goodbye Pork Pie,300000.0,4.0,1400000.0
The Hand,6500000.0,27.0,566736.0
Heartbeeps,10000000.0,6.0,2154696.0
Inseminoid,2000000.0,22.0,0.0
The Legend of the Lone Ranger,18000000.0,14.0,2945600.0
Ms .45,62000.0,66.0,0.0
My Bloody Valentine,2200000.0,76.0,0.0
Neighbors,8500000.0,33.0,29916207.0
Pennies from Heaven,22000000.0,25.0,9171289.0
Piranha Part Two: The Spawning,145786.0,41.0,0.0
Polyester,300000.0,26.0,0.0
Private Lessons,2800000.0,23.0,26279000.0
Ghost Ship,35000000.0,540.0,68349884.0
Jackass: The Movie,5000000.0,355.0,64282312.0
All or Nothing,9000000.0,33.0,0.0
All The Queen's Men,15000000.0,7.0,23000.0
Frida,12000000.0,397.0,56298474.0
Casino Royale,12000000.0,153.0,41744718.0
The Company of Wolves,2000000.0,70.0,0.0
Exodus,4000000.0,39.0,21750000.0
I Spy,70000000.0,276.0,33561137.0
The Santa Clause 2,65000000.0,303.0,172855065.0
The Weight of Water,16000000.0,33.0,109130.0
Femme Fatale,35000000.0,142.0,16838910.0
8 Mile,41000000.0,1676.0,215000000.0
Far from Heaven,13500000.0,145.0,29027914.0
Half Past Dead,13000000.0,82.0,0.0
Harry Potter and the Chamber of Secrets,100000000.0,5966.0,876688482.0
The Crime of Padre Amaro,1800000.0,36.0,0.0
Interview with the Assassin,500000.0,5.0,0.0
The Way Home,2000000.0,25.0,0.0
Liberty Stands Still,11000000.0,47.0,0.0
Men with Brooms,7500000.0,8.0,4245870.0
Return to the Blue Lagoon,11000000.0,156.0,2807854.0
The Prowler,1000000.0,38.0,0.0
Roadgames,1750000.0,33.0,100000.0
Scanners,4100000.0,248.0,14225876.0
Sphinx,14000000.0,3.0,439564.0
This Is Elvis,5000000.0,5.0,2028612.0
Die Another Day,140000000.0,1112.0,431971116.0
Friday After Next,20000000.0,103.0,33526835.0
The Quiet American,30000000.0,82.0,27674124.0
Talk to Her,9285469.0,273.0,51001550.0
Extreme Ops,40000000.0,28.0,10959475.0
Solaris,47000000.0,378.0,30002758.0
Treasure Planet,140000000.0,980.0,109578115.0
They,17000000.0,74.0,0.0
Another You,17000000.0,22.0,0.0
I Spit on Your Grave,650000.0,140.0,0.0
The Last Seduction,2500000.0,81.0,0.0
The Noah's Ark Principle,600000.0,4.0,0.0
The Sword and the Sorcerer,4000000.0,30.0,39103425.0
Zulu,3500000.0,137.0,8000000.0
Analyze That,60000000.0,385.0,55003135.0
Empire,4000000.0,33.0,18591272.0
Adaptation.,19000000.0,649.0,32801173.0
Equilibrium,20000000.0,1584.0,5359645.0
Escape to Victory,10000000.0,163.0,27453418.0
Alone in the Dark,20000000.0,26.0,8178569.0
The Best Little Whorehouse in Texas,35000000.0,41.0,69701637.0
The Border,22000000.0,34.0,0.0
Class of 1984,4300000.0,67.0,0.0
"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",850000.0,14.0,840000.0
Eating Raoul,350000.0,32.0,0.0
Drumline,20000000.0,118.0,57588485.0
Maid in Manhattan,55000000.0,493.0,154906693.0
Star Trek: Nemesis,60000000.0,488.0,67312826.0
About Schmidt,30000000.0,365.0,105834556.0
The Lord of the Rings: The Two Towers,79000000.0,7641.0,926287400.0
25th Hour,15000000.0,640.0,13060843.0
Antwone Fisher,12500000.0,140.0,23367586.0
